IB		Equity		Deposits		Withdrawls		Volume		OpenProfit		ClosedProfit		Commissions
121718		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
41249		0.650000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
86081		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
86183		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
110014		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
110775		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
42197		0.000000		0.000000		0.000000		4.000000		0.000000		0.000000		0.000000
128315		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
104255		0.000000		0.000000		0.000000		45103.000000		480.239990		8.730000		0.000000
68975		0.000000		0.000000		0.000000		4.000000		0.000000		0.000000		0.000000
25005		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
118051		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
44848		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
108630		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
59363		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
21126		976.830017		0.000000		0.000000		11489.000000		0.000000		0.000000		0.000000
77584		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
26083		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
23152		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
22029		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
13308		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
73016		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
47482		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
40692		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
44779		39.790001		0.000000		0.000000		3.000000		0.000000		0.000000		0.000000
36154		1.490000		0.000000		0.000000		16.000000		0.000000		0.000000		0.000000
38583		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
79072		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
117199		0.000000		0.000000		0.000000		4.000000		0.000000		0.000000		0.000000
11318		21331.580078		0.000000		0.000000		45720.000000		0.000000		0.000000		0.000000
95612		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
90157		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
107399		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
14071		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
39122		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
16373		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
120906		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
29663		0.000000		0.000000		0.000000		175.000000		0.000000		0.000000		0.000000
17238		1.040000		0.000000		0.000000		4.000000		0.000000		0.000000		0.000000
45721		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
69457		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
100712		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
27385		137.759995		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
88885		0.000000		0.000000		0.000000		17459.000000		0.000000		0.000000		0.000000
24465		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
39054		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
85061		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
34827		1.930000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
92157		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
74093		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
38712		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
19629		1.850000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
124052		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
49549		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
115552		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
399		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
13073		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
39152		84.489998		0.000000		0.000000		9.000000		0.000000		0.000000		0.000000
58889		3.870000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
23710		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
77754		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
78923		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
49035		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
16515		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
39172		51.549999		0.000000		0.000000		6.000000		0.000000		0.000000		0.000000
121627		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
97938		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
95996		0.000000		0.000000		0.000000		1601.000000		0.000000		24.330000		0.000000
62001		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
86602		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
44353		1.570000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
77822		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
44320		95.489998		0.000000		0.000000		20.000000		0.000000		0.000000		0.000000
19726		147.740005		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
81953		0.000000		0.000000		0.000000		67942.000000		-1191.760010		657.510010		0.000000
75868		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
56900		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
19985		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
98226		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
106383		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
117602		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
40150		651.320007		0.000000		0.000000		3148.000000		238.479996		0.000000		0.000000
19445		192.330002		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
64818		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
39056		66.910004		0.000000		0.000000		9.000000		0.000000		0.000000		0.000000
38183		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
43749		5034.919922		0.000000		0.000000		4289.000000		0.000000		0.000000		0.000000
19676		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
92280		0.000000		0.000000		0.000000		8.000000		0.000000		0.000000		0.000000
76409		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
34705		16.090000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
89089		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
89647		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
38239		762.409973		0.000000		0.000000		79.000000		0.000000		0.000000		0.000000
74566		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
45717		4.680000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
57706		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
70834		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
69929		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
27209		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
38233		111.949997		0.000000		0.000000		9.000000		0.000000		0.000000		0.000000
41121		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
118722		0.000000		0.000000		0.000000		2.000000		0.000000		0.000000		0.000000
47913		16548.589844		0.000000		0.000000		2557838.000000		-5248.000000		-1090.517090		0.000000
109252		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
120154		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
113083		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
12833		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
57876		1401.060059		0.000000		0.000000		4.000000		0.000000		0.000000		0.000000
80628		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
95543		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
87271		0.000000		0.000000		0.000000		29.000000		0.000000		0.000000		0.000000
81743		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
25798		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
21962		113.239998		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
48511		306.570007		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
106813		0.000000		0.000000		0.000000		780.000000		0.000000		0.000000		0.000000
60354		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
102060		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
76097		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
22534		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
14880		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
121098		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
38819		37.820000		0.000000		0.000000		3.000000		0.000000		0.000000		0.000000
89333		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
49816		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
69983		0.000000		0.000000		0.000000		824877.000000		0.000000		0.000000		0.000000
15933		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
84755		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
47613		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
75662		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
15195		133.910004		0.000000		0.000000		71558.000000		0.000000		0.000000		0.000000
16458		195.220001		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
48130		0.000000		0.000000		0.000000		4347.000000		-0.910000		-24.930000		0.000000
22034		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
118986		0.000000		0.000000		0.000000		4.000000		0.000000		0.000000		0.000000
93107		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
51704		4.530000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
89527		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
41656		0.100000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
44647		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
97695		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
39621		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
126698		0.000000		0.000000		0.000000		5164.000000		0.000000		0.000000		0.000000
91200		0.000000		0.000000		0.000000		4.000000		0.000000		0.000000		0.000000
61495		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
22846		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
67848		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
25588		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
86012		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
46934		0.900000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
28512		121.430000		0.000000		0.000000		21694.000000		0.000000		0.000000		0.000000
38317		22.040001		0.000000		0.000000		3.000000		0.000000		0.000000		0.000000
129766		0.000000		0.000000		0.000000		4.000000		0.000000		0.000000		0.000000
65808		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
110346		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
122295		0.000000		0.000000		0.000000		1166.000000		0.000000		0.000000		0.000000
41784		0.190000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
129516		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
41185		30.809999		0.000000		0.000000		3.000000		0.000000		0.000000		0.000000
66705		1.820000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
94296		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
25241		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
111801		0.000000		0.000000		0.000000		75829.000000		-246.369995		786.650024		0.000000
94099		0.000000		0.000000		0.000000		304.000000		14318.000000		0.000000		0.000000
15879		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
20564		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
113932		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
119133		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
64876		0.000000		0.000000		0.000000		11877.000000		-4.530000		225.919998		0.000000
81911		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
38388		52.619999		0.000000		0.000000		6.000000		0.000000		0.000000		0.000000
23076		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
122064		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
59064		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
54897		0.840000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
123078		0.000000		0.000000		0.000000		145.000000		0.000000		0.000000		0.000000
55865		0.000000		0.000000		0.000000		3213.000000		0.000000		0.000000		0.000000
54971		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
53586		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
91504		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
100278		0.000000		0.000000		0.000000		1504.000000		0.000000		0.000000		0.000000
112018		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
43734		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
84047		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
100001		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
37676		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
85085		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
82413		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
43808		1715.780029		0.000000		0.000000		3994328.000000		0.000000		723.960022		0.000000
79290		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
61405		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
85296		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
55888		13.020000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
25593		0.710000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
66478		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
44453		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
82883		0.000000		0.000000		0.000000		12.000000		0.000000		0.000000		0.000000
48977		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
38327		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
18862		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
122963		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
44299		0.880000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
111393		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
67108		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
17172		0.530000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
21768		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
15330		0.000000		0.000000		0.000000		65.000000		0.000000		0.000000		0.000000
39316		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
64060		26.020000		0.000000		0.000000		7.000000		0.000000		0.000000		0.000000
21497		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
33477		193.830002		0.000000		0.000000		8967.000000		0.000000		21.359999		0.000000
76278		0.000000		0.000000		0.000000		8.000000		0.000000		0.000000		0.000000
68036		0.290000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
27321		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
21589		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
78806		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
68623		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
75724		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
34212		1189.449951		0.000000		0.000000		2720.000000		0.000000		0.000000		0.000000
70048		0.000000		0.000000		0.000000		9.000000		0.000000		0.000000		0.000000
19525		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
46824		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
12526		0.620000		0.000000		0.000000		3.000000		0.000000		0.000000		0.000000
63063		25.750000		0.000000		0.000000		29.000000		0.000000		0.000000		0.000000
106791		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
44158		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
19612		978.599976		0.000000		0.000000		64630.000000		0.000000		0.000000		0.000000
35301		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
56235		1385.459961		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
16735		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
99812		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
67101		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
124721		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
45191		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
58836		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
83431		0.000000		0.000000		0.000000		2.000000		0.000000		0.000000		0.000000
44323		786.630005		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
116415		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
37520		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
46595		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
120088		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
16625		0.230000		0.000000		0.000000		43529.000000		-602.699951		241.979980		0.000000
127602		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
15170		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
90392		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
75811		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
67375		1.300000		0.000000		0.000000		4035.000000		0.000000		0.000000		0.000000
97088		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
78014		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
44056		7.360000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
129531		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
76190		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
39938		0.750000		0.000000		0.000000		4.000000		0.000000		0.000000		0.000000
87718		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
41909		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
114912		0.000000		0.000000		0.000000		96.000000		0.000000		0.000000		0.000000
66293		0.150000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
17547		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
80445		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
118122		0.000000		0.000000		0.000000		1452.000000		0.000000		0.000000		0.000000
110955		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
101506		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
78717		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
78942		0.000000		0.000000		0.000000		3.000000		0.000000		0.000000		0.000000
77086		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
82980		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
67313		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
41643		0.450000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
40164		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
42479		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
19066		1.950000		0.000000		0.000000		7.000000		0.000000		0.000000		0.000000
68902		0.000000		0.000000		0.000000		4.000000		0.000000		0.000000		0.000000
104231		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
14928		355.570007		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
95885		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
119420		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
77666		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
15600		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
93341		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
40537		25.879999		0.000000		0.000000		3.000000		0.000000		0.000000		0.000000
107469		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
82934		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
14123		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
105379		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
108295		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
41666		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
96387		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
99749		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
29440		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
16977		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
21693		58.709999		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
11476		7275.169922		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
84		2524.280029		0.000000		0.000000		34.000000		0.000000		0.000000		0.000000
12929		0.000000		0.000000		0.000000		4.000000		0.000000		0.000000		0.000000
21300		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
16682		0.390000		0.000000		0.000000		2006.000000		0.000000		-1.930000		0.000000
16149		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
105711		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
62676		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
113651		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
12074		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
43867		0.750000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
49637		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
13504		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
38733		71.099998		0.000000		0.000000		9.000000		0.000000		0.000000		0.000000
38884		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
38997		69.650002		0.000000		0.000000		9.000000		0.000000		0.000000		0.000000
84005		0.000000		0.000000		0.000000		29033.000000		0.000000		0.000000		0.000000
41725		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
44060		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
74210		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
46864		1.580000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
75538		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
108087		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
42298		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
76375		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
19697		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
14283		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
12748		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
41394		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
35697		264.609985		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
89316		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
43175		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
86644		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
107550		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
114455		0.000000		0.000000		0.000000		25.000000		0.000000		0.000000		0.000000
21942		1.280000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
13477		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
17704		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
39805		59.880001		0.000000		0.000000		6.000000		0.000000		0.000000		0.000000
128279		0.000000		0.000000		0.000000		70566.000000		-246.369995		786.650024		0.000000
47243		1.750000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
25332		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
120943		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
21506		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
68163		0.390000		0.000000		0.000000		8.000000		0.000000		0.000000		0.000000
118218		0.000000		0.000000		0.000000		7918.000000		0.000000		0.000000		0.000000
116260		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
12401		0.000000		0.000000		0.000000		4.000000		0.000000		0.000000		0.000000
15732		3783.739990		0.000000		0.000000		38709.000000		0.000000		0.000000		0.000000
22286		104.989998		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
18444		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
121949		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
25468		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
49044		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
27273		708.630005		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
97872		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
115458		0.000000		0.000000		0.000000		4.000000		0.000000		0.000000		0.000000
19441		2.560000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
69214		0.000000		0.000000		0.000000		454007.000000		-602.670044		260.170044		0.000000
50670		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
46945		1061.119995		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
47936		0.000000		0.000000		0.000000		3086.000000		0.000000		0.000000		0.000000
72386		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
68651		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
15064		69.550003		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
72389		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
44817		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
28666		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
22908		1.490000		0.000000		0.000000		14.000000		0.000000		0.000000		0.000000
123590		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
82591		0.000000		0.000000		0.000000		28931.000000		0.000000		0.000000		0.000000
104182		0.000000		0.000000		0.000000		4.000000		0.000000		0.000000		0.000000
15375		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000
